articles,pred,confint
this is bad news for tobacco farmersbritain has contracted to buy 70 million pounds of tobacco a year from its african colony southern rhodesia or more than three times the amount bought this year britain has always been a big buyer of american tobacco but has bought none of it since last fall ,0,0.5412307018015352
plans completed for community chest drivetwelve new charitable welfare and health organizations are included in the 1924 community chest budget announced this week the budget calls for $2 174 356 for the relief program of the city during the year the new institutions admitted to the community chest include many well known for public service in the past three of the new organizations were addgd to the community chest during the year because of the special need of the work they were doing these are the bureau for the handicapped designed to solve the problem of the crippled street beggar the working men s christian association which conducts hope hall at kearny and washington streets to lend a helping hand to the down and outer including men just released from prison and the camp fire girls a going organization headed by able women of the city which needed assistance to spread the gospel of healthy outdoor amusement for young girls the full list of new organizations in addition to the three mentioned include the california boys club the catholic filipino club the french ladies benevolent societv the german ladies benevolent society the free and part pay clinics at lane hospital st joseph s hospital and st mary s hospital the luthera u elfare agency the young men s institute juniors and the young ladies institute juniors social and civic welfare leaders of the city will consecrate themselves to the 1924 community chest appeal which is to be conducted by 3600 volunteer workers from january 29 to february 8 at a masque of dedication of the community chest to be presented in the palm court of the palace hotel monday at noon and again in the evening ,0,0.6124940557447041
unions lessen hours federal study showswashington a study of the 48 hour week by the united states bureau of labor statistics is an answer to any doubting thomas on the value of trade unionism during the last few years the eight hour day has spread so rapidly that there is now scarcely an industry or trade which has not to a greater or less extent adopted either the 48 or 44 hour week it is stated this is particularly true of trades that are thoroughly organized a recent survey of union scales of wages and hours of labor showed that of 860 000 union members 89 per cent had agreements providing for an eight hour day and 68 per cent worked 44 hours or less per week ,0,0.6052641542855255
judge assesses violators for jobless fundsklamath falls ore lt costs traffic violators brought before police judge roy pouch s court an extra $2 50 when i fine violators i ask them to donate $2 50 to the city charity fund for the unemployed this winter the judge explained if they do not wish to donate their fine is just that much higher ,0,0.5828159266102161
halfamd half thebi dgff blend fills yol r cream meeds mrhlesstospemd y amp at hoi^ uc listen to budda s amai eur hour every saturday 8 pm ck a lundström the hatter mallory hats union mad ss oo and up hats mtckwiab slacks spobt coats acckssokiks 754 market street pheian building phone ex shook msi san rkancisoo th union label d rr the upport of e ery working man and woman in this country by purchasing articles bearing the union label or by patronising shops displaying the shop card you are helping to keep union members working under decent conditions and for fair wages you are sure your purchase is made in america you are impressing on the merchants the fact that if they wish your patronage they must carry union labeled merchandise james h barry co the star press printers and publishers 170 van avenue south san fran cisco books magazines newspapers church society and commercial printing phone dndwrhul 7750 good work peril prices boot amp workers union union factory no stamp douglas shoes for men solo at a union store by union men french shoe company 2623 mission street at 22nd san francisco california san francitco t lot gut and mott com pitta stock of foment can t bust em headlight lee sweetorr big ben white duck boss of road inion made work clothes weinstein co 1041 market street k motorn ttupko m tusede 421 a vrvoeio bay city grill oystbrs steaks chops pish and poultry nrm disjns hew be ledia 43 turk street telephone ordwey 687 s sen frenciece tkay service to any part op the city day os night winning the war to win the war at the earliest possible moment is the ambition of every person in these united states the banks are putting their shoulders to the wheel ★ it is the opinion or the banks that the most valuable contribution they can make is in the promotion and sale to the public of war bonds ★ this they have been doing with outstanding success throughout the past year we are proud to be playing an important part in this vital undertaking parker s maddux president the san francisco bank savings incorporated feb 10 1868 trust member federal deposit insurance corporation seven offices each a complete bank,0,0.6197522701467653
a friend of labor jin recognition of the life long and consistent service rendered in the furtherance of human liberty james h barry of san francisco statesman editor publisher founder and president of the james h barry publishing company father of the eight hour day in industry in america who pioneered the fight for all the humane and progressive laws now on the statute books of california has been unanimously elected an honorary life member of the international printing pressmen and assistants union of north america in advising mr barry of the action of the union george l berry president of the international printing pressmen and assistants union said  this certificate is being presented to you in recognition of the life long and consistent service you have rendered as a man and as a publisher in the furtherance of human liberty 5 and by this token of our esteem and gratitude for that service we hope to in this humble manner record that appreciation that has actuated us in this act we hope that there are before you many years of continued activity that will be filled with the generous and statesmanlike contributions in the interest of society that has at every turn manifested itself in the record of your past as a man and as a citizen this week a committee from san francisco printing pressmen s union no 24 called on mr barry and presented him with his certificate of membership in the international printing pressmen and assistants unionlife long friend of union labor james h barry has been a life long consistent friend of union labor when mr barry first became an employing printer nearly a half century ago he conducted a strictly union shop today the plant of the james h barry publishing company located at 1122 mission street one of the largest and best establishments of its kind on the pacific coast is 100 per cent unionized and most of the employes are receiving higher than the union scale of wages so far as is known james h barry was the first employer in the united states to establish the eight hour day in any industry and for that reason he is lovingly referred to by trade unionists throughout the country as the father of the eight hour day in industry in america mr barry helped to organize the sailors union of the pacific addressing the seamen from a pile of lumber on the san francisco waterfront he has also been of great assistance to many other labor organizations in san francisco when they needed a friend many years ago the san francisco typographical union made mr barry an honorary member of that organization in recognition of the services he had rendered the workers in the printing industry of this city tribute by samuel gompers james h barry was a life long intimate friend of thelate samuel gompers president of the american federa tion of labor who when mr barry suspended public tion of the star for many jreafs one of the leading publications in america paid mr barry the following tribute james h barry was a friend of the labor movement when its friends were few and he has been a sincere friend of the movement ever since mr barry has suffered expressing his convictions but he is one of those stout minds to whom the whole great world would be a prison if he could not express his thoughts and who would find liberty in a cage if from his durance he could address the human intellect setting before it the truth as it appeared to him i honor mr barry an old and loved friend not only for his work on behalf of but for his zealous advocacy of an upright and competent judiciary and for his zeal in every good cause and against all forms of dishonesty james h barry is the best type of the americancitizen a man who his mind and dares to speak it out although mr bar y has over been avonsistenjt frj amp id of the labor principles pf £t amp fe he hås nsr lt 3f hesitated tbfnwiiyye labor it in the w amp fcg as it sometfftes has err is human sponsored legislation james h barry pioneered the movement fibr progressive legislation in california in fact nearly of the humane and progressive l now on the statute boofcf öf have béen copied other sjates were barry it james h ba cy that firet advooated stht austral lian ballot system in cäufefnfcd 5 m it was james h barry who pioneered for th® initiative referendum recall woqten suffrage public ownership of public utilities u it was largely due to the efforts of that the city of saaplfrancisco tookqover sl c^ary railway which formed twé nucleus fbr magrtm4 cent municipal street railway system in sa gtj amp torjb barry persecuted amp jr v jm the reforms fought fnt irt the eaily barry were not consummated withoutågreaf peäåf serh ytce md hardships j 4k ± ni fvfifv turn 1 tna raq i^ jkojfrcj whose best interests were ever the first and foremost consideration of james h barry because mr barry dared to criticize a decision of one of the judges in 1890 and refused to apologize because he knew he was right he was cited for contempt of court and sentenced to jail for five days and to pay a fine of $5oo mr barry served his sentence and on the night he was released from jail he addressed the largest mass meeting ever held in san francisco at which he demanded an amendment to the law of contempt which ultimately resulted in the adoption of the barry law depriving judges of power to punish critics without trial and conviction by jury a friend of james h barry and his son william barry who is associated with his father in the publishing and printing business have always been staunch friends of the official journal of the state building trades council of california and its affiliated county councils and unions we are proud of the fact that since its first edition twenty five years ago each week has been printed in the plant of the james h barry company which has never at any time been involved in dispute with any labor organization ,0,0.5822509448465573
nation depends on high wagesmore leisure and more wages must be given the masses in order to increase their consumer power declared edward a filene boston business man at a meeting of educators held under the auspices of the university of north carolina mr feline said that mass production through improved machinery and scientific methods is making it possible for the average man to turn out sufficient products and make a good living for himself and family under a six hour or perhaps a five hour day mass production cannot live without masses of consumers he said mass production cannot be successful unless masses of people buy its products that is unless the masses of people have adequate buying power to absorb the masses of commodities duced lt is equally clear that large buying power among the masses depends on high wages and salaries accordingly mass production implies the definite adoption of the policy of paying high wages and high salaries fortunately the difference between high and low wages is negligible under mass production where a worker produces hundreds of parts or hundreds of articles a day and therefore the additional wage charge per piece is very small likewise total costs proportionately to current wages are lowest under this system for successful mass production has demonstrated irrefutably that the greatest total profit to producers comes from the smallest profit per piece that is that it pays to sell the commodities at the lowest possible practicable price thereby assuring maximum sales instead of getting as much profit possible per piece in other words by paying high wages and maintaining low prices mass production creates its own consumers creates the wide markets which are necessary to its success and growth finally mass production with its low costs and prices is able to sell profitably in foreign markets the surpluses it produces thus meeting the national economic necessity for such exportation ,0,0.5899408366076442
support your paperno organization or movement can live and thrive without publicity the value of the proper publicity is stressed at every convention of the american federation of labor for many years past at every convention of the american federation of labor resolutions have been adopted upon the recommendation of the executive council of the of l strongly urging support of legitimate labor papers in san francisco and california union labor has one of the oldest and best labor papers published in the united states that newspaper is the official newspaper of the san francisco and state building trades councils and its affiliated organizations for thirty years your paper has stood loyally by the state building trades council of california and its affiliated organizations it is true that we may have made mistakes in the past we would not have been human had we not made some mistakes but such mistakes if there have been any were of the head and not of the heart as our heart has always been rightwe can not too strongly impress upon the members of the state building trades council of california and the members of its affiliated county councils and local unions the necessity for your loyal support to your official newspaper and many many times the only medium of publicity which your organizations and movement has had in years that are past and gone we would most strongly urge that every delegate and visitor to the twenty ninth annual convention of the state building trades council of california subscribe for before the convention adjourns the subscription price is $1 50 per year for individual subscriptions to and a special rate is made to unions subscribing to for their entire membership the paper is mailed each week direct to the homes of subscribers on another page of this issue you will find a subscription blank fill it out and turn it in with $1 50 and have the paper sent to your home every week for the next year do it now ,0,0.5650905578920147
two kinds of famea statue was unveiled in washington the other day in honor of john c calhoun who more than sixty years ago fought his battle for state rights it is a tacit recognition on the part of the present congress that john c calhoun was historically correct though to day congress generally acts as though john c calhoun never lived as to his worthy descendant patrick calhoun who was reported present at the ceremonies he belongs to that class of men who like pullman have to be interred in some half million dollar mausoleum in order to keep indignant patrons from clawing their corpses if there was any shame in the make up of pat calhoun of frisco he must have felt it on this occasion what a contrast pat does not believe in any rights either of state or city unless he has a finger in the pie his fame such as it as far as that of his illustrious ancestor but mingled with it go the groans of the poor whom he oppressed the curses of the dupes that he bribed and the qualified admiration of every well fed respectable law abiding thief ,0,0.5458844729183787
afl cio aids farm workers boycott drivethe united farm workers consumer product boycott of non ufw table grapes and lettuce is beginning to have its effect on the growers the aflcio executive council observed and it called for expanded efforts to bring justice democracy and dignity to the nation s fields and vineyards the council said it was pleased and heartened by the response of trafe unionists and many othml citizens to the boycott campaign but while the boycott and its related activities are progressing well in many parts of the country ,0,0.5737701067960086
an unjust boycott which is doing a great wrong to a well known friend of organized laboia mysterious agency has for the last year been operating in various cities against the sale of the goods of hamilton carthartt of detroit mich this agency unseen and up to the present time unfathomed has had the effect of bringing about a boycott yet it is a boycott which no labor organization can be held responsible no union has issued a boycott circular against the firm no labor leader has given public utterance to any criticism of it and no member of a union has entered complaint against it the firm as has been its uniform custom employes only union labor it manufactures only label goods conditions in its factories are equal to the best anywhere and mr hamilton carhartt is known throughout the country as a model employer and a public spirited citizen who never overlooks the welfare of his own employees yet despite the character of this house and its employment of the union label the attack on the sale of its goods seems to be systematic and widespread items occasionally appear in the papers announcing that mr carhartt while professing friendship for the union cause is nevertheless continuing his connection with the american manufacturers association of which mr parry is president such news items are photographed and widely circulated by some agency information has been received from one town and then another that its goods were having a saleless than the usual average and in one of the minor cities of the south sales have almost completely ceased as a result the house has been obliged the cause of the campaign against it as to this cause the united garment workers of america is as much in the dark as mr carhartt himself it has given him the same to lay off a number of its operatives and it is seeking to ascertain unqualified support that it extends to all label houses it has endeavored to find out the reason for the decrease in the sale of the firm s goods but without avail some one has suggested that mr carhartt s membership at one time in the american manufacturers association may be the foundation of rumors against his reputation as a union employer mr carhartt was a member of that body before the days of parryism and for a time after the appearance of mr parry and his anti union supporters he remained in this organization simply for the purpose of combating the rising antiunion sentiment this was at the time so widely known that there could hardly be any misconception of the facts on the part of any intelligent observer that mr carhartt should at this late day long after severing his connection with the association be made to suffer because of his sins instead of being rewarded for his own courageous course while a member of it would be an example of the rankest injustice the unions of all trades throughout the country wherever the carhartt goods are on sale would do well to inquire into the matter and see that the firm should be given the fair field to which it is entitled moreover if the underhand methods injurious to it can be explained by any union man it is his duty to come forward and throw all the light he can upon the subject ,0,0.5382706890804907
coming to their sensespresident harrison of the chicago burlington amp quincy railroad is reported as saying no man shall be disturbed because of his connection with a labor organization this is a sensible position the day is past in this country when any institution no matter how large can attack the principle of trades unions without serious financial loss the members of the kansas city typothetae can give expert testimony on this point midland mechanic do you own a home if not wouldn t you like to do so are not homeowners more likely to be more loyal to their country than those who have no home,0,0.5752135424227416
an educated asschancellor day the educated ass owned controlled hired and fired by rockefeller archbold and the rest of the notorious greasemongers known as the standard oil has broken loose again his loud braying is again heard in the land and the sweet morsels of wisdom that he spits out are immediately pounced upon by a hungry pack of reporters on the lookout for copy every morsel is re chewed by the press adorned with fancy trimmings such as pictures of the ass big headlines etc and served on the dear public the educated ass naturally swells up with his own tremendous importance to the man with a little common sense he remains the same ridiculous little pinheaded sycophant as ever crawling humbly before his masters in the hope of getting a hand out now and then this learned gentleman whose business it is to pump standard oil philosophy into the brains of the happy go lucky college boy has just come home after a trip around the world why we never suspected that he was away foreign papers evidently do not know what an exalted position he holds in this country as the ultra scientific flunky and apologist for the saintly standard oil company the papers have sadly neglected to record the travels of this great and good man it is not even known if he met our all but almighty thunder t rosenfelt better known in africa by the name of bwana tomba that is portly master which is polite african for fatty restitution is due the learned mr day the american press is going to see that he gets it lie has made some wonderful discoveries his learned discourse on the extravagance of the american workingman we are disposed to agree with it is really the height of extravagance to allow him and the gang of plutocratic parasites he represents to feed on the workers it is our most emphatic opinion that this country can get along a darned sight better without him if the american workingmen keep up their senseless strikes they will ultimately become as poor as the hindoo working for 10 cents a day so prophesizes the learned oracle don t worry mr chancellor when that day comes neither you nor your proprietors will be left to tell the tale it is because we have the courage to agitate strike and resist that you and your ilk will never be able to reduce us to the pitiful poverty of the hindoo the american workingmen are led by agitators to believe that they are not getting their just dues just so the mild and non combative hindoo with his fatalistic belief thinking that his poverty is preordained will take no steps towards self improvement the workers of this country however are fast learning that the first step toward economic emancipation is to get rid of some of the social parasites that bleed them when the workers get their just dues as some day they will by the strength of their own organization you and your masters had better move far tar away lest your disagreeable presence should inspire acts of primitive justice you know the excited rabble has a peculiar taste in the decorating of lamp posts you are right chancellor we are the best paid and the most discontented croakers in the world it is because we are discontented that we get the best pay all progress has its root in discontent the contented hindoo earning a few cents a day living on a handful of rice under the same conditions that he lived centuries ago is ruled absolutely by a handful of englishmen ambitious and discontented the hindoo whom england taxes heavier than the old native rulers ever had the gall to do is content to see his people starved to death to the tune of several millions a year in order to feed the hungry maw of capitalism had mankind been contented to sail on rafts we should never have invented ocean liners the general social unrest that worries the chancellor so much is a sign that the common people are waking up and when they do awake they ll brush away the standard oil as easily as a man sweeps a fly from his face back to india chancellor it is a cheap place suitable for cheap minds and cheap liars you will feel quite at home ,0,0.5925369173792647
jeffersons namesakeamong the many namesakes of thomas jefferson the famous american president is a colored man who for more than ten years has spent his time in humble but useful employment he wheels ashes and rubbish of all sorts from the back doors of the houses in one of the districts of a new england town he has learned through the servants in these houses many items of interest concerning his employers and their families and has a decided belief in his importance to their welfare one day the head of a family went out into his back yard and seeing the colored man at work over the ashbarrel said affably let s se e what s your name thomas jeff son sail was the re j ply ah said the gentleman i think l am quite sure i have heard that name before yas sail mos likely you is heard it said the negro showing his white teeth i done shovel ashes an wheel bar ls out o dis yer alley fo de las ten ycahs crotchety old farmer had trouble with his neighbor and as a result sought his solicitor 1 want yeow ter write him a letter an tell him this here foolishness hez got ter stop he declared firmly i know what i want ter say but i ain t go the lamin ter put it just right what do you want to say the lawyer asked waal begin by tellin him thet lie s the blackest lyin est thievin est lowdownest scoundrel on airth and then work up ,0,0.6049929608394016
